fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,type_red,type_white
0.19834710743801653,0.25999999999999995,0.11445783132530121,0.11809815950920247,0.03322259136212625,0.0798611111111111,0.3133640552995392,0.09427414690572533,0.387596899224806,0.1292134831460674,0.6231884057971016,0.0,1.0
0.3471074380165289,0.22666666666666663,0.21686746987951808,0.06748466257668712,0.046511627906976744,0.11458333333333333,0.21889400921658986,0.09427414690572533,0.31782945736434076,0.19662921348314605,0.6231884057971016,0.0,1.0
0.16528925619834706,0.14666666666666667,0.22891566265060243,0.06595092024539878,0.04983388704318936,0.07291666666666666,0.18433179723502305,0.04858299595141702,0.39534883720930214,0.20224719101123595,0.7391304347826086,0.0,1.0
0.28925619834710736,0.09333333333333334,0.24698795180722893,0.22699386503067484,0.0681063122923588,0.1875,0.42626728110599077,0.24850588008482788,0.46511627906976694,0.20786516853932585,0.1304347826086958,0.0,1.0
0.31404958677685946,0.21999999999999997,0.29518072289156627,0.02147239263803681,0.13122923588039867,0.05208333333333333,0.08525345622119816,0.20994794679005224,0.5891472868217051,0.2359550561797753,0.1594202898550725,1.0,0.0
0.4380165289256197,0.12666666666666665,0.1927710843373494,0.007668711656441719,0.03654485049833887,0.048611111111111105,0.33410138248847926,0.12512049354154797,0.24031007751937938,0.10674157303370786,0.37681159420289845,0.0,1.0
0.23966942148760328,0.14666666666666667,0.30120481927710846,0.1763803680981595,0.059800664451827246,0.12847222222222224,0.27880184331797236,0.19838056680161742,0.24806201550387552,0.17415730337078655,0.1304347826086958,0.0,1.0
0.16528925619834706,0.13333333333333336,0.10843373493975904,0.00920245398773006,0.08139534883720931,0.02083333333333333,0.2350230414746544,0.11123963755542832,0.39534883720930214,0.20224719101123595,0.2246376811594204,0.0,1.0
0.23966942148760328,0.15333333333333332,0.18674698795180725,0.06595092024539878,0.03654485049833887,0.06597222222222222,0.33410138248847926,0.10584152689416015,0.4961240310077515,0.33707865168539325,0.5797101449275364,0.0,1.0
0.3471074380165289,0.29333333333333333,0.15060240963855423,0.02147239263803681,0.11461794019933554,0.0625,0.12211981566820276,0.173703489492965,0.44961240310077466,0.14606741573033705,0.3188405797101448,1.0,0.0
0.3223140495867768,0.12000000000000001,0.18674698795180725,0.010736196319018405,0.05647840531561461,0.15972222222222224,0.3433179723502304,0.1270483902062871,0.5426356589147283,0.15730337078651685,0.30434782608695654,0.0,1.0
0.19834710743801653,0.11333333333333333,0.22891566265060243,0.11196319018404909,0.059800664451827246,0.1840277777777778,0.46543778801843316,0.16599190283400844,0.3488372093023253,0.1348314606741573,0.1594202898550725,0.0,1.0
0.15702479338842973,0.12333333333333334,0.16867469879518077,0.09662576687116564,0.04485049833887043,0.15625,0.3317972350230415,0.11336032388664208,0.4961240310077515,0.12359550561797754,0.4057971014492754,0.0,1.0
0.1322314049586777,0.22333333333333327,0.11445783132530121,0.015337423312883437,0.04983388704318936,0.09027777777777778,0.18894009216589863,0.10680547522652972,0.635658914728682,0.10674157303370786,0.28985507246376807,0.0,1.0
0.33884297520661155,0.33333333333333326,0.1385542168674699,0.02607361963190184,0.11129568106312292,0.07638888888888888,0.20276497695852536,0.18796992481203034,0.37984496124030986,0.20224719101123595,0.21739130434782616,1.0,0.0
0.25619834710743805,0.36666666666666664,0.012048192771084338,0.019938650306748466,0.11461794019933554,0.059027777777777776,0.05529953917050692,0.1929824561403528,0.527131782945736,0.29775280898876405,0.26086956521739135,1.0,0.0
0.28099173553719003,0.20666666666666667,0.32530120481927716,0.012269938650306747,0.24584717607973422,0.11458333333333333,0.2903225806451613,0.14227877385772203,0.3023255813953485,0.17415730337078655,0.14492753623188404,0.0,1.0
0.2644628099173554,0.18666666666666665,0.18072289156626506,0.06748466257668712,0.051495016611295685,0.13541666666666669,0.315668202764977,0.08906882591093179,0.4728682170542635,0.11235955056179776,0.6086956521739129,0.0,1.0
0.18181818181818177,0.15999999999999998,0.18072289156626506,0.10276073619631901,0.27408637873754155,0.15625,0.3525345622119816,0.15577405051089244,0.35658914728682145,0.15168539325842695,0.2028985507246377,0.0,1.0
0.371900826446281,0.5099999999999999,0.006024096385542169,0.024539877300613498,0.10132890365448506,0.01388888888888889,0.018433179723502304,0.18488529014845057,0.46511627906976694,0.20224719101123595,0.4347826086956521,1.0,0.0
0.3305785123966941,0.12666666666666665,0.3493975903614458,0.1625766871165644,0.04485049833887043,0.14930555555555555,0.35714285714285715,0.20416425679583838,0.2635658914728678,0.10674157303370786,0.1304347826086958,0.0,1.0
0.16528925619834706,0.15333333333333332,0.1927710843373494,0.0598159509202454,0.02491694352159468,0.09374999999999999,0.20276497695852536,0.03759398496240607,0.4108527131782944,0.16853932584269665,0.826086956521739,0.0,1.0
0.23966942148760328,0.45333333333333325,0.012048192771084338,0.018404907975460124,0.11461794019933554,0.017361111111111112,0.013824884792626727,0.1713900134952766,0.6434108527131781,0.2303370786516854,0.28260869565217384,1.0,0.0
0.2479338842975206,0.12666666666666665,0.29518072289156627,0.00920245398773006,0.05813953488372092,0.11805555555555555,0.2764976958525346,0.055716213610949694,0.31782945736434076,0.14606741573033705,0.5942028985507246,0.0,1.0
0.33884297520661155,0.42666666666666664,0.10240963855421688,0.03067484662576687,0.14451827242524917,0.06597222222222222,0.07373271889400922,0.20609215346057397,0.527131782945736,0.17415730337078655,0.21739130434782616,1.0,0.0
0.16528925619834706,0.09333333333333334,0.1746987951807229,0.010736196319018405,0.04485049833887043,0.08333333333333333,0.14285714285714285,0.02968960863697845,0.4031007751937983,0.07303370786516854,0.6666666666666667,0.0,1.0
0.19834710743801653,0.10333333333333332,0.20481927710843376,0.019938650306748466,0.04485049833887043,0.010416666666666666,0.2557603686635945,0.0618854829381128,0.527131782945736,0.12359550561797754,0.6086956521739129,0.0,1.0
0.28925619834710736,0.12000000000000001,0.29518072289156627,0.06748466257668712,0.03156146179401993,0.10763888888888888,0.23271889400921658,0.12512049354154797,0.4031007751937983,0.1797752808988764,0.4057971014492754,0.0,1.0
0.2479338842975206,0.020000000000000004,0.16265060240963858,0.12269938650306747,0.05813953488372092,0.1527777777777778,0.22580645161290322,0.1432427221900916,0.3720930232558137,0.08426966292134831,0.2753623188405798,0.0,1.0
0.31404958677685946,0.29333333333333333,0.29518072289156627,0.20552147239263804,0.04152823920265781,0.12499999999999999,0.3456221198156682,0.16753422016579833,0.3255813953488369,0.08988764044943821,0.5507246376811596,0.0,1.0
0.28925619834710736,0.13999999999999996,0.1746987951807229,0.061349693251533735,0.03322259136212625,0.09027777777777778,0.3433179723502304,0.11548101021785229,0.27131782945736393,0.022471910112359564,0.37681159420289845,0.0,1.0
0.22314049586776852,0.11333333333333333,0.12048192771084339,0.012269938650306747,0.02491694352159468,0.09722222222222221,0.21889400921658986,0.08656256024677234,0.4031007751937983,0.1797752808988764,0.4057971014492754,0.0,1.0
0.25619834710743805,0.29333333333333333,0.15060240963855423,0.03067484662576687,0.11960132890365448,0.03125,0.07142857142857144,0.18777713514555572,0.5736434108527129,0.15730337078651685,0.4347826086956521,1.0,0.0
0.28099173553719003,0.08,0.16867469879518077,0.015337423312883437,0.03156146179401993,0.041666666666666664,0.37327188940092165,0.09485251590514565,0.3488372093023253,0.47191011235955066,0.5072463768115942,0.0,1.0
0.23966942148760328,0.06666666666666667,0.18072289156626506,0.08895705521472393,0.06478405315614617,0.13541666666666669,0.564516129032258,0.1636784268363236,0.44186046511627897,0.16853932584269665,0.28985507246376807,0.0,1.0
0.23140495867768585,0.10666666666666665,0.21084337349397592,0.10889570552147239,0.03654485049833887,0.12152777777777778,0.29723502304147464,0.1289762868710227,0.3643410852713176,0.08426966292134831,0.3623188405797102,0.0,1.0
0.2975206611570248,0.05333333333333333,0.16265060240963858,0.22852760736196318,0.0681063122923588,0.08333333333333333,0.29723502304147464,0.21765953344900524,0.13953488372093004,0.11797752808988764,0.10144927536231885,0.0,1.0
0.31404958677685946,0.13666666666666666,0.1927710843373494,0.21472392638036808,0.08970099667774087,0.10763888888888888,0.44930875576036866,0.20994794679005224,0.21705426356589097,0.1292134831460674,0.17391304347826075,0.0,1.0
0.2148760330578512,0.12666666666666665,0.10240963855421688,0.1196319018404908,0.05813953488372092,0.2048611111111111,0.4423963133640553,0.16714864083285264,0.37984496124030986,0.14044943820224715,0.2028985507246377,0.0,1.0
0.2644628099173554,0.14666666666666667,0.29518072289156627,0.06288343558282208,0.04485049833887043,0.05555555555555555,0.22811059907834103,0.08656256024677234,0.4186046511627901,0.25842696629213485,0.63768115942029,0.0,1.0
0.1735537190082645,0.10666666666666665,0.18072289156626506,0.02147239263803681,0.0398671096345515,0.09374999999999999,0.19815668202764977,0.09909388856757317,0.5193798449612403,0.2640449438202247,0.42028985507246386,0.0,1.0
0.7520661157024792,0.27999999999999997,0.33132530120481934,0.03374233128834356,0.10465116279069767,0.02083333333333333,0.041474654377880185,0.2508193560825127,0.2868217054263562,0.25842696629213485,0.42028985507246386,1.0,0.0
0.1322314049586777,0.34333333333333327,0.06024096385542169,0.03374233128834356,0.054817275747508304,0.08680555555555555,0.17050691244239632,0.11740890688259142,0.4961240310077515,0.08988764044943821,0.18840579710144945,0.0,1.0
0.2975206611570248,0.3733333333333333,0.04216867469879519,0.018404907975460124,0.15116279069767444,0.024305555555555552,0.03917050691244239,0.17331791016001574,0.44961240310077466,0.20224719101123595,0.2318840579710144,1.0,0.0
0.4545454545454546,0.18666666666666665,0.2349397590361446,0.013803680981595092,0.11794019933554818,0.1388888888888889,0.11290322580645162,0.181415076151918,0.5813953488372094,0.28651685393258425,0.42028985507246386,1.0,0.0
0.2727272727272727,0.29333333333333333,0.018072289156626505,0.03067484662576687,0.11129568106312292,0.06944444444444443,0.19815668202764977,0.199344515133987,0.6046511627906974,0.2134831460674157,0.26086956521739135,1.0,0.0
0.25619834710743805,0.16666666666666669,0.16867469879518077,0.010736196319018405,0.06976744186046512,0.12499999999999999,0.41705069124423966,0.10776942355889929,0.4263565891472867,0.2134831460674157,0.3333333333333335,0.0,1.0
0.2975206611570248,0.15333333333333332,0.2891566265060241,0.2085889570552147,0.054817275747508304,0.21180555555555555,0.45622119815668205,0.21573163678426965,0.2635658914728678,0.20786516853932585,0.2028985507246377,0.0,1.0
0.23140495867768585,0.09999999999999999,0.18072289156626506,0.21932515337423314,0.06976744186046512,0.1111111111111111,0.25806451612903225,0.21669558511663567,0.24806201550387552,0.1797752808988764,0.14492753623188404,0.0,1.0
0.14049586776859502,0.07333333333333332,0.16265060240963858,0.004601226993865032,0.051495016611295685,0.17708333333333334,0.22350230414746544,0.06072874493927216,0.6046511627906974,0.09550561797752811,0.4637681159420288,0.0,1.0
0.1074380165289256,0.14666666666666667,0.18072289156626506,0.02607361963190184,0.06478405315614617,0.13541666666666669,0.3317972350230415,0.04491999228841337,0.44186046511627897,0.1348314606741573,0.6086956521739129,0.0,1.0
0.23140495867768585,0.1433333333333333,0.14457831325301204,0.015337423312883437,0.04983388704318936,0.09722222222222221,0.3087557603686636,0.11432427221901165,0.4883720930232558,0.2191011235955056,0.34782608695652173,0.0,1.0
0.19834710743801653,0.18666666666666665,0.16265060240963858,0.03987730061349694,0.03820598006644518,0.041666666666666664,0.1543778801843318,0.04453441295546412,0.13953488372093004,0.2640449438202247,0.6666666666666667,0.0,1.0
0.23966942148760328,0.10666666666666665,0.22289156626506026,0.16411042944785276,0.05647840531561461,0.21875,0.3847926267281106,0.1775592828224397,0.2790697674418601,0.17415730337078655,0.2753623188405798,0.0,1.0
0.15702479338842973,0.09333333333333334,0.12048192771084339,0.2361963190184049,0.05813953488372092,0.1388888888888889,0.2465437788018433,0.22190090611143276,0.387596899224806,0.1348314606741573,0.1304347826086958,0.0,1.0
0.23140495867768585,0.07333333333333332,0.25903614457831325,0.1579754601226994,0.059800664451827246,0.18055555555555555,0.34101382488479265,0.2006940427993058,0.6201550387596897,0.30898876404494385,0.34782608695652173,0.0,1.0
0.23966942148760328,0.13333333333333336,0.16867469879518077,0.0598159509202454,0.06976744186046512,0.04513888888888888,0.19815668202764977,0.09890109890109855,0.4961240310077515,0.20224719101123595,0.5652173913043479,0.0,1.0
0.22314049586776852,0.08,0.21084337349397592,0.05061349693251534,0.051495016611295685,0.09027777777777778,0.3087557603686636,0.07538075959128676,0.20155038759689914,0.17415730337078655,0.5507246376811596,0.0,1.0
0.2727272727272727,0.18666666666666665,0.22289156626506026,0.06441717791411042,0.01661129568106312,0.13194444444444445,0.24884792626728108,0.0626566416040113,0.2790697674418601,0.15168539325842695,0.681159420289855,0.0,1.0
0.2644628099173554,0.2666666666666666,0.07228915662650602,0.0598159509202454,0.0681063122923588,0.07638888888888888,0.18433179723502305,0.13244650086755172,0.10852713178294549,0.07303370786516854,0.14492753623188404,0.0,1.0
0.3223140495867768,0.12666666666666665,0.4096385542168675,0.04447852760736197,0.579734219269103,0.01388888888888889,0.009216589861751154,0.1945247734721427,0.4108527131782944,0.48314606741573035,0.2753623188405798,1.0,0.0
0.23140495867768585,0.10666666666666665,0.22891566265060243,0.11349693251533742,0.054817275747508304,0.1909722222222222,0.41705069124423966,0.166955851166378,0.37984496124030986,0.1348314606741573,0.17391304347826075,0.0,1.0
0.28925619834710736,0.08666666666666666,0.1746987951807229,0.015337423312883437,0.04152823920265781,0.09722222222222221,0.25806451612903225,0.08849045691151147,0.44961240310077466,0.15730337078651685,0.4347826086956521,0.0,1.0
0.677685950413223,0.19999999999999996,0.33734939759036153,0.023006134969325156,0.13953488372093026,0.017361111111111112,0.041474654377880185,0.2340466550992879,0.3255813953488369,0.2752808988764045,0.42028985507246386,1.0,0.0
0.2727272727272727,0.3,0.04216867469879519,0.01687116564417178,0.10299003322259136,0.048611111111111105,0.041474654377880185,0.15403894351262792,0.44186046511627897,0.24719101123595505,0.4057971014492754,1.0,0.0
0.371900826446281,0.45333333333333325,0.1746987951807229,0.05521472392638037,0.10963455149501661,0.03819444444444444,0.02304147465437788,0.1810294968189723,0.5658914728682172,0.25842696629213485,0.5072463768115942,1.0,0.0
0.16528925619834706,0.07333333333333332,0.1987951807228916,0.05521472392638037,0.04817275747508305,0.16666666666666666,0.2926267281105991,0.07634470792365633,0.3410852713178292,0.11235955056179776,0.4782608695652175,0.0,1.0
0.2727272727272727,0.12000000000000001,0.20481927710843376,0.2116564417177914,0.09634551495016612,0.11805555555555555,0.4216589861751152,0.22151532677848706,0.27131782945736393,0.17415730337078655,0.1594202898550725,0.0,1.0
0.3223140495867768,0.14666666666666667,0.2530120481927711,0.21012269938650308,0.059800664451827246,0.1527777777777778,0.4769585253456221,0.2311548101021792,0.35658914728682145,0.2303370786516854,0.17391304347826075,0.0,1.0
0.3471074380165289,0.08,0.24096385542168677,0.0705521472392638,0.07641196013289037,0.1388888888888889,0.3709677419354839,0.1578947368421062,0.35658914728682145,0.10112359550561799,0.37681159420289845,0.0,1.0
0.28925619834710736,0.5533333333333333,0.06024096385542169,0.018404907975460124,0.1079734219269103,0.06597222222222222,0.1152073732718894,0.18527086948139626,0.4883720930232558,0.1910112359550562,0.17391304347826075,1.0,0.0
0.2148760330578512,0.1933333333333333,0.07228915662650602,0.08128834355828221,0.07807308970099668,0.017361111111111112,0.195852534562212,0.1590514748409504,0.2635658914728678,0.1348314606741573,0.05797101449275366,0.0,1.0
0.1074380165289256,0.12000000000000001,0.20481927710843376,0.08895705521472393,0.04152823920265781,0.08680555555555555,0.2142857142857143,0.14227877385772203,0.39534883720930214,0.10674157303370786,0.17391304347826075,0.0,1.0
0.3223140495867768,0.14666666666666667,0.1927710843373494,0.015337423312883437,0.046511627906976744,0.07638888888888888,0.271889400921659,0.0923462502409862,0.16279069767441845,0.06179775280898876,0.4347826086956521,0.0,1.0
0.28099173553719003,0.09999999999999999,0.2771084337349398,0.08895705521472393,0.04485049833887043,0.05555555555555555,0.18202764976958527,0.10950453055716025,0.29457364341085235,0.31460674157303375,0.536231884057971,0.0,1.0
0.28099173553719003,0.21999999999999997,0.18072289156626506,0.023006134969325156,0.12292358803986712,0.11805555555555555,0.15207373271889402,0.19066898014266442,0.5581395348837206,0.16853932584269665,0.2028985507246377,1.0,0.0
0.28925619834710736,0.12000000000000001,0.21686746987951808,0.0705521472392638,0.051495016611295685,0.10416666666666666,0.31105990783410137,0.11548101021785229,0.3410852713178292,0.20786516853932585,0.4347826086956521,0.0,1.0
0.23140495867768585,0.19999999999999996,0.10843373493975904,0.00920245398773006,0.054817275747508304,0.06597222222222222,0.17972350230414746,0.10776942355889929,0.387596899224806,0.1292134831460674,0.30434782608695654,0.0,1.0
0.18181818181818177,0.13333333333333336,0.31325301204819284,0.08588957055214724,0.03156146179401993,0.12499999999999999,0.22580645161290322,0.08675534991324341,0.4341085271317824,0.16292134831460675,0.5507246376811596,0.0,1.0
0.4628099173553719,0.12666666666666665,0.31927710843373497,0.02760736196319018,0.1079734219269103,0.017361111111111112,0.027649769585253458,0.17524580682475488,0.3720930232558137,0.5112359550561798,0.5797101449275364,1.0,0.0
0.1900826446280991,0.13333333333333336,0.16265060240963858,0.06288343558282208,0.03488372093023256,0.1909722222222222,0.3087557603686636,0.06381337960285194,0.3410852713178292,0.11235955056179776,0.6521739130434783,0.0,1.0
0.4380165289256197,0.3733333333333333,0.1385542168674699,0.03834355828220859,0.14285714285714288,0.041666666666666664,0.07373271889400922,0.2446500867553496,0.4341085271317824,0.20786516853932585,0.24637681159420288,1.0,0.0
0.22314049586776852,0.03333333333333334,0.16265060240963858,0.03067484662576687,0.043189368770764125,0.10763888888888888,0.16129032258064516,0.08270676691729406,0.37984496124030986,0.30337078651685395,0.4830917874396088,0.0,1.0
0.22314049586776852,0.15999999999999998,0.07228915662650602,0.16717791411042945,0.0398671096345515,0.11805555555555555,0.3663594470046083,0.19838056680161742,0.387596899224806,0.05617977528089889,0.14492753623188404,0.0,1.0
0.44628099173553704,0.18,0.2349397590361446,0.004601226993865032,0.054817275747508304,0.048611111111111105,0.12672811059907835,0.10198573356468188,0.18604651162790686,0.03370786516853934,0.34782608695652173,0.0,1.0
0.31404958677685946,0.20666666666666667,0.2771084337349398,0.17024539877300612,0.12458471760797342,0.1875,0.37788018433179726,0.2047426257952587,0.14728682170542617,0.16292134831460675,0.14492753623188404,0.0,1.0
0.3305785123966941,0.2666666666666666,0.4096385542168675,0.01687116564417178,0.6744186046511628,0.04513888888888888,0.05990783410138249,0.18218623481781293,0.2868217054263562,0.47191011235955066,0.1594202898550725,1.0,0.0
0.2644628099173554,0.04000000000000001,0.16867469879518077,0.010736196319018405,0.028239202657807307,0.03125,0.1152073732718894,0.12357817620975453,0.5736434108527129,0.1292134831460674,0.2753623188405798,0.0,1.0
0.1735537190082645,0.13999999999999996,0.15060240963855423,0.19631901840490798,0.09634551495016612,0.2465277777777778,0.3548387096774194,0.19471756313861732,0.4728682170542635,0.1797752808988764,0.3333333333333335,1.0,0.0
0.31404958677685946,0.06000000000000001,0.27108433734939763,0.1625766871165644,0.07475083056478406,0.1909722222222222,0.30184331797235026,0.19066898014266442,0.33333333333333304,0.14044943820224715,0.28985507246376807,0.0,1.0
0.23966942148760328,0.04666666666666666,0.1927710843373494,0.11196319018404909,0.04152823920265781,0.05555555555555555,0.1728110599078341,0.15442452284557717,0.44186046511627897,0.05056179775280899,0.28985507246376807,0.0,1.0
0.2644628099173554,0.2533333333333333,0.2349397590361446,0.08588957055214724,0.04983388704318936,0.15625,0.3617511520737327,0.10969732022363843,0.37984496124030986,0.07303370786516854,0.6086956521739129,0.0,1.0
0.2148760330578512,0.15333333333333332,0.24096385542168677,0.08895705521472393,0.04983388704318936,0.13194444444444445,0.42626728110599077,0.15461731251204824,0.3255813953488369,0.16853932584269665,0.26086956521739135,0.0,1.0
0.2644628099173554,0.25999999999999995,0.04216867469879519,0.007668711656441719,0.043189368770764125,0.05555555555555555,0.33410138248847926,0.07499518025833751,0.23255813953488325,0.06741573033707866,0.3623188405797102,0.0,1.0
0.23966942148760328,0.14666666666666667,0.26506024096385544,0.27837423312883436,0.079734219269103,0.2222222222222222,0.5023041474654377,0.2400231347599764,0.3023255813953485,0.17415730337078655,0.1594202898550725,0.0,1.0
0.1239669421487603,0.3266666666666666,0.006024096385542169,0.01687116564417178,0.07475083056478406,0.01388888888888889,0.04838709677419355,0.1212647002120697,0.6589147286821704,0.34831460674157305,0.6521739130434783,1.0,0.0
0.28925619834710736,0.03333333333333334,0.18674698795180725,0.02607361963190184,0.07475083056478406,0.07291666666666666,0.22580645161290322,0.10198573356468188,0.4031007751937983,0.39325842696629215,0.5072463768115942,0.0,1.0
0.28099173553719003,0.09333333333333334,0.16867469879518077,0.10122699386503067,0.08471760797342193,0.1388888888888889,0.2903225806451613,0.12319259687680884,0.2790697674418601,0.20786516853932585,0.4782608695652175,0.0,1.0
0.2975206611570248,0.05333333333333333,0.18072289156626506,0.20092024539877298,0.07807308970099668,0.1111111111111111,0.37327188940092165,0.21476768845190009,0.13953488372093004,0.12359550561797754,0.10144927536231885,0.0,1.0
0.18181818181818177,0.12000000000000001,0.09036144578313253,0.010736196319018405,0.08471760797342193,0.1736111111111111,0.34101382488479265,0.12396375554270378,0.3255813953488369,0.16292134831460675,0.10144927536231885,0.0,1.0
0.31404958677685946,0.15333333333333332,0.1746987951807229,0.151840490797546,0.051495016611295685,0.06944444444444443,0.32027649769585254,0.18295739348371143,0.24806201550387552,0.07303370786516854,0.2028985507246377,0.0,1.0
0.5289256198347106,0.13999999999999996,0.29518072289156627,0.03067484662576687,0.0830564784053156,0.01388888888888889,0.016129032258064516,0.20223636013109925,0.25581395348837166,0.29213483146067415,0.3623188405797102,1.0,0.0
0.6115702479338841,0.27999999999999997,0.44578313253012053,0.06978527607361963,0.15116279069767444,0.01388888888888889,0.025345622119815666,0.24079429342587488,0.387596899224806,0.2247191011235955,0.4637681159420288,1.0,0.0
0.28925619834710736,0.10666666666666665,0.20481927710843376,0.22699386503067484,0.0681063122923588,0.12847222222222224,0.3870967741935484,0.21573163678426965,0.24031007751937938,0.11235955056179776,0.14492753623188404,0.0,1.0
